CustomerID,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,CityTier_1,CityTier_2,CityTier_3,PreferredPaymentMode_CC,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Churn_Probability,Churn_Prediction,Satisfaction_Segment,OrderCount_Segment,Days_Segment,Tenure_Segment,OrderHike_Segment,Discount_Percentage
50016,17.70967741935484,0.2,0.6666666666666667,0.4000000000000001,1.0,0.2,1,22.0,0.0625,1.0,2.967741935483871,0.3723076923076923,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.51,1,Very High,Low,Recent,Very Loyal,High Increase,30
50808,0.0,0.2333333333333333,0.3333333333333333,0.4000000000000001,0.5,0.15,1,13.0,0.0625,6.999999999999999,10.38709677419355,0.4092307692307692,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.47,1,Medium,Very High,Inactive,New,Low Increase,10
52603,0.0,0.5333333333333333,0.6666666666666667,0.4000000000000001,0.5,0.1,0,13.0,0.0,1.0,0.0,0.5599999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.79,1,Medium,Low,Recent,New,Low Increase,20
50933,0.0,0.4333333333333333,0.3333333333333333,0.4000000000000001,0.75,0.25,0,11.0,0.0,1.0,0.0,0.4861538461538461,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.66,1,High,Low,Recent,New,Low Increase,20
51245,0.0,0.4333333333333333,0.3333333333333333,0.4000000000000001,0.5,0.15,1,11.0,0.125,2.0,2.967741935483871,0.6123076923076923,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.87,1,Medium,Medium,Recent,New,Low Increase,10
50169,0.0,0.1333333333333333,0.3333333333333333,0.6000000000000001,0.25,0.05,1,12.0,0.4375,6.999999999999999,5.935483870967743,0.4861538461538461,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.83,1,Low,Very High,Moderate,New,Low Increase,10
52188,0.0,0.25,0.6666666666666667,0.4000000000000001,0.0,0.05,1,11.0,0.0625,1.0,0.0,0.3846153846153846,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.64,1,Low,Low,Recent,New,Low Increase,20
53126,1.9677419354838728,0.5333333333333333,0.6666666666666667,0.6000000000000001,0.5,0.4,1,13.0,0.0625,8.0,11.870967741935486,0.803076923076923,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.52,1,Medium,Very High,Inactive,Regular,Low Increase,10
51761,0.0,0.25,0.3333333333333333,0.8,0.5,0.0,0,16.0,0.0,1.0,0.0,0.3815384615384615,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.61,1,Medium,Low,Recent,New,Moderate Increase,20
52278,0.0,0.2333333333333333,0.3333333333333333,0.4000000000000001,0.5,0.15,1,13.0,0.25,6.999999999999999,10.38709677419355,0.4092307692307692,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.49,1,Medium,Very High,Inactive,New,Low Increase,10
50882,0.0,0.9333333333333332,0.6666666666666667,0.6000000000000001,1.0,0.15,0,20.0,0.0,1.0,4.451612903225807,0.44,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.79,1,Very High,Low,Moderate,New,Very High Increase,15
50545,3.93548387096774,0.25,0.6666666666666667,0.4000000000000001,1.0,0.35,1,21.0,0.0625,2.0,2.967741935483871,0.3815384615384615,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.61,1,Very High,Medium,Recent,Loyal,High Increase,10
52678,0.0,0.25,0.6666666666666667,0.6000000000000001,0.0,0.05,1,24.0,0.0625,1.0,0.0,0.3815384615384615,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.96,1,Low,Low,Recent,New,Very High Increase,15
53131,1.9677419354838728,0.7999999999999999,0.6666666666666667,0.6000000000000001,1.0,0.5,1,16.0,0.125,2.0,4.451612903225807,0.6923076923076923,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0.5,1,Very High,Medium,Moderate,Regular,Moderate Increase,10
55108,31.483870967741943,0.2,1.0,0.6000000000000001,0.75,0.5,1,20.0,0.5,8.0,4.451612903225807,0.6430769230769231,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.65,1,High,Very High,Moderate,Very Loyal,Very High Increase,10
51189,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.2,1,15.0,0.0625,2.0,0.0,0.3784615384615384,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.72,1,Very High,Medium,Recent,New,Very High Increase,10
51173,17.70967741935484,0.6666666666666666,0.6666666666666667,0.4000000000000001,0.75,0.0,1,11.0,0.0,1.0,5.935483870967743,0.3723076923076923,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.65,1,High,Low,Moderate,Very Loyal,Low Increase,20
53604,17.70967741935484,0.1,1.0,1.0000000000000002,0.75,0.15,1,15.0,0.0625,2.0,17.80645161290323,0.9630769230769232,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0.6,1,High,Medium,Inactive,Very Loyal,Very High Increase,10
50953,0.0,0.25,0.6666666666666667,0.6000000000000001,1.0,0.3,0,13.0,0.0,1.0,10.38709677419355,0.3815384615384615,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.68,1,Very High,Low,Inactive,New,Low Increase,20
50585,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.0,1,22.0,0.0625,1.0,2.967741935483871,0.3784615384615384,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.88,1,Very High,Low,Recent,New,High Increase,15
51486,0.0,0.3,0.3333333333333333,0.4000000000000001,1.0,0.35,0,22.0,0.0625,1.0,5.935483870967743,0.4369230769230769,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.68,1,Very High,Low,Moderate,New,High Increase,20
50539,0.0,0.6,0.6666666666666667,0.4000000000000001,0.25,0.05,0,19.0,0.0625,1.0,0.0,0.3907692307692307,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.61,1,Low,Low,Recent,New,Very High Increase,15
55514,1.9677419354838728,0.5666666666666667,0.6666666666666667,1.0000000000000002,1.0,0.1,1,24.0,0.0625,4.0,1.4838709677419355,0.4553846153846154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.58,1,Very High,High,Recent,Regular,Very High Increase,10
55332,7.870967741935484,0.2666666666666666,1.0,0.6000000000000001,1.0,0.2,1,15.0,0.0625,2.0,5.935483870967743,0.4523076923076923,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.6,1,Very High,Medium,Moderate,Loyal,Very High Increase,10
55314,1.9677419354838728,0.1333333333333333,1.0,0.6000000000000001,0.0,0.1,1,13.0,0.125,2.0,1.4838709677419355,0.4338461538461538,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,1,Low,Medium,Recent,Regular,Low Increase,10
50246,0.0,0.4,0.6666666666666667,0.2,0.75,0.05,0,15.0,0.0,1.0,0.0,0.3907692307692307,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.68,1,High,Low,Recent,New,Very High Increase,20
51860,0.0,0.1,0.6666666666666667,0.4000000000000001,1.0,0.05,1,11.0,0.3125,9.0,10.38709677419355,0.4092307692307692,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.74,1,Very High,Very High,Inactive,New,Low Increase,10
51610,0.0,0.0666666666666666,0.6666666666666667,0.4000000000000001,0.5,0.1,0,11.0,0.0,1.0,0.0,0.4153846153846153,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.59,1,Medium,Low,Recent,New,Low Increase,20
50656,0.0,0.7999999999999999,0.6666666666666667,0.6000000000000001,1.0,0.05,0,12.0,0.0,1.0,13.35483870967742,0.5753846153846154,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.67,1,Very High,Low,Inactive,New,Low Increase,20
53827,1.9677419354838728,0.8333333333333333,0.6666666666666667,0.6000000000000001,0.75,0.1,1,18.0,0.0625,2.0,1.4838709677419355,0.4584615384615385,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.48,1,High,Medium,Recent,Regular,Moderate Increase,10
51372,0.0,0.5333333333333333,0.6666666666666667,0.8,1.0,0.05,1,22.0,0.0,6.0,10.38709677419355,0.4276923076923077,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.79,1,Very High,Very High,Inactive,New,High Increase,10
53529,11.806451612903226,0.4333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.05,1,13.0,0.0625,14.0,22.258064516129036,0.8092307692307692,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.49,1,Very High,Very High,Dormant,Very Loyal,Low Increase,10
54999,11.806451612903226,0.4333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.05,1,13.0,0.0625,14.0,22.258064516129036,0.8092307692307692,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.49,1,Very High,Very High,Dormant,Very Loyal,Low Increase,10
50712,0.0,0.7666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.05,0,13.0,0.0,3.0,14.838709677419358,0.5323076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0.66,1,Very High,Medium,Inactive,New,Low Increase,10
54206,9.838709677419356,0.4333333333333333,0.6666666666666667,0.6000000000000001,0.5,0.1,0,15.0,0.125,16.0,13.35483870967742,0.9846153846153848,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.48,1,Medium,Very High,Inactive,Loyal,Very High Increase,10
51320,37.38709677419356,0.25,0.6666666666666667,0.4000000000000001,0.5,0.4,0,11.0,0.375,9.0,11.870967741935486,0.3784615384615384,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.53,1,Medium,Very High,Inactive,Very Loyal,Low Increase,10
50677,25.580645161290324,0.0,0.3333333333333333,0.4000000000000001,0.5,0.15,1,14.0,0.0,1.0,0.0,0.4523076923076923,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.67,1,Medium,Low,Recent,Very Loyal,Very High Increase,20
50565,0.0,0.1333333333333333,0.6666666666666667,0.4000000000000001,1.0,0.05,0,19.0,0.0625,1.0,0.0,0.4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.78,1,Very High,Low,Recent,New,Very High Increase,15
54060,1.9677419354838728,0.4666666666666667,0.6666666666666667,0.6000000000000001,0.5,0.2,1,12.0,0.1875,3.0,4.451612903225807,0.6892307692307692,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.59,1,Medium,Medium,Moderate,Regular,Low Increase,10
50474,0.0,0.0666666666666666,0.3333333333333333,0.4000000000000001,0.5,0.3,0,17.0,0.0,2.0,1.4838709677419355,0.4430769230769231,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.72,1,Medium,Medium,Recent,New,Moderate Increase,10
51789,0.0,0.1333333333333333,0.6666666666666667,0.6000000000000001,0.5,0.25,0,16.0,0.0,1.0,2.967741935483871,0.4276923076923077,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.77,1,Medium,Low,Recent,New,Moderate Increase,20
52821,1.9677419354838728,0.5666666666666667,1.0,1.0000000000000002,1.0,0.1,1,23.0,0.3125,6.999999999999999,11.870967741935486,0.5046153846153846,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.58,1,Very High,Very High,Inactive,Regular,High Increase,10
52292,5.903225806451613,0.8333333333333333,0.3333333333333333,0.6000000000000001,0.75,0.1,1,12.0,0.0625,1.0,0.0,0.5876923076923077,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0.77,1,High,Low,Recent,Loyal,Low Increase,15
52182,0.0,0.7666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.05,0,13.0,0.0625,3.0,14.838709677419358,0.5323076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.64,1,Very High,Medium,Inactive,New,Low Increase,10
52601,0.0,0.5333333333333333,0.6666666666666667,0.4000000000000001,1.0,0.1,1,20.0,0.0625,1.0,0.0,0.5723076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.79,1,Very High,Low,Recent,New,Very High Increase,15
50018,0.0,0.1666666666666666,0.3333333333333333,0.6000000000000001,0.5,0.05,1,11.0,0.0625,1.0,4.451612903225807,0.483076923076923,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.81,1,Medium,Low,Moderate,New,Low Increase,15
52094,0.0,0.9666666666666666,0.6666666666666667,0.8,1.0,0.4,0,18.0,0.0625,2.0,2.967741935483871,0.4615384615384615,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.86,1,Very High,Medium,Recent,New,Moderate Increase,10
55557,33.4516129032258,0.8333333333333333,1.0,0.6000000000000001,1.0,0.35,1,14.0,0.0625,3.0,4.451612903225807,0.7046153846153846,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.58,1,Very High,Medium,Moderate,Very Loyal,Very High Increase,10
54618,1.9677419354838728,0.2,1.0,0.6000000000000001,0.75,0.1,1,15.0,0.125,2.0,1.4838709677419355,0.4430769230769231,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.78,1,High,Medium,Recent,Regular,Very High Increase,10
51478,0.0,0.6666666666666666,0.6666666666666667,0.8,0.5,0.15,1,11.0,0.0,2.0,2.967741935483871,0.4492307692307692,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.49,1,Medium,Medium,Recent,New,Low Increase,10
52659,0.0,0.25,0.3333333333333333,0.6000000000000001,1.0,0.2,1,15.0,0.125,2.0,0.0,0.3784615384615384,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.72,1,Very High,Medium,Recent,New,Very High Increase,10
50110,0.0,0.25,0.3333333333333333,0.4000000000000001,0.25,0.25,1,13.0,0.0,1.0,5.935483870967743,0.3815384615384615,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.55,1,Low,Low,Moderate,New,Low Increase,25
52700,37.38709677419356,0.25,0.6666666666666667,0.4000000000000001,0.0,0.05,0,16.0,0.0,1.0,0.0,0.3876923076923076,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.49,1,Low,Low,Recent,Very Loyal,Moderate Increase,30
51596,0.0,0.3333333333333333,0.6666666666666667,0.4000000000000001,0.5,0.3,0,11.0,0.0,1.0,0.0,0.6153846153846154,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.6,1,Medium,Low,Recent,New,Low Increase,20
50587,0.0,0.25,0.6666666666666667,0.6000000000000001,1.0,0.3,1,20.0,0.0625,1.0,0.0,0.3815384615384615,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.85,1,Very High,Low,Recent,New,Very High Increase,15
50438,0.0,0.0,0.6666666666666667,0.4000000000000001,0.25,0.05,1,13.0,0.3125,6.999999999999999,11.870967741935486,0.3907692307692307,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.79,1,Low,Very High,Inactive,New,Low Increase,10
53774,7.870967741935484,0.3333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.2,0,15.0,0.125,2.0,1.4838709677419355,0.4461538461538461,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.49,1,Very High,Medium,Recent,Loyal,Very High Increase,10
50013,0.0,0.1666666666666666,0.3333333333333333,0.4000000000000001,0.5,0.05,1,13.0,0.125,2.0,2.967741935483871,0.4123076923076923,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.67,1,Medium,Medium,Recent,New,Low Increase,10
50430,0.0,0.2333333333333333,0.3333333333333333,0.6000000000000001,1.0,0.4,0,19.0,0.0625,1.0,10.38709677419355,0.5169230769230769,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.6,1,Very High,Low,Inactive,New,Very High Increase,25
51346,7.870967741935484,0.0,0.6666666666666667,0.4000000000000001,0.0,0.4,1,11.0,0.0,1.0,7.419354838709679,0.4923076923076923,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.57,1,Low,Low,Inactive,Loyal,Low Increase,25
51562,0.0,0.8666666666666667,0.3333333333333333,0.6000000000000001,1.0,0.25,0,15.0,0.0625,1.0,1.4838709677419355,0.5138461538461538,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0.79,1,Very High,Low,Recent,New,Very High Increase,15
50857,0.0,0.6,0.6666666666666667,0.4000000000000001,0.5,0.0,1,18.0,0.1875,3.0,2.967741935483871,0.4492307692307692,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0.64,1,Medium,Medium,Recent,New,Moderate Increase,10
52452,0.0,0.0333333333333333,0.6666666666666667,0.6000000000000001,1.0,0.05,0,11.0,0.0625,6.0,10.38709677419355,0.6061538461538462,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.7,1,Very High,Very High,Inactive,New,Low Increase,10
52517,17.70967741935484,0.2333333333333333,0.6666666666666667,0.4000000000000001,1.0,0.15,1,14.0,0.0,1.0,4.451612903225807,0.3753846153846153,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.47,1,Very High,Low,Moderate,Very Loyal,Very High Increase,30
53946,1.9677419354838728,0.5666666666666667,1.0,0.6000000000000001,1.0,0.15,1,21.0,0.0625,2.0,4.451612903225807,0.6492307692307693,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.67,1,Very High,Medium,Moderate,Regular,High Increase,10
52788,0.0,0.0333333333333333,0.3333333333333333,0.4000000000000001,0.0,0.45,1,14.0,0.125,2.0,2.967741935483871,0.4553846153846154,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.74,1,Low,Medium,Recent,New,Very High Increase,10
52403,0.0,0.4333333333333333,0.3333333333333333,0.4000000000000001,0.75,0.25,0,11.0,0.0625,1.0,0.0,0.4861538461538461,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.66,1,High,Low,Recent,New,Low Increase,20
51919,0.0,0.2666666666666666,0.3333333333333333,0.6000000000000001,1.0,0.3,0,17.0,0.0,1.0,2.967741935483871,0.4707692307692308,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.81,1,Very High,Low,Recent,New,Moderate Increase,15
53144,1.9677419354838728,0.6,0.6666666666666667,0.6000000000000001,0.5,0.05,1,12.0,0.0625,2.0,1.4838709677419355,0.4676923076923077,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.57,1,Medium,Medium,Recent,Regular,Low Increase,10
52358,17.70967741935484,0.0333333333333333,0.3333333333333333,0.8,0.5,0.05,0,12.0,0.0,1.0,0.0,0.3507692307692308,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.72,1,Medium,Low,Recent,Very Loyal,Low Increase,20
54268,1.9677419354838728,0.2,0.6666666666666667,0.8,0.5,0.1,1,12.0,0.0625,2.0,5.935483870967743,0.5599999999999999,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.55,1,Medium,Medium,Moderate,Regular,Low Increase,10
55536,1.9677419354838728,0.2,0.6666666666666667,0.2,0.5,0.2,1,15.0,0.0625,2.0,5.935483870967743,0.4584615384615385,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.51,1,Medium,Medium,Moderate,Regular,Very High Increase,10
52146,0.0,0.25,0.3333333333333333,0.6000000000000001,0.75,0.05,0,15.0,0.0625,1.0,0.0,0.3876923076923076,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.63,1,High,Low,Recent,New,Very High Increase,20
51225,0.0,0.0,0.6666666666666667,0.6000000000000001,0.5,0.05,1,13.0,0.0,1.0,0.0,0.3969230769230769,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.69,1,Medium,Low,Recent,New,Low Increase,20
